year,type,provinceNumber,provinceTranslate,regionNumber,province,fuel,contractCapacityMW,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2563,FiT,21,นครพนม, 2 ,นครพนม,ชีวมวล,0.3,0,3376,48,0,0,8,1088,0,56,0,552,0
2563,FiT,35,นครราชสีมา, 2 ,นครราชสีมา,ชีวภาพ,0.99,621488,667176,697665,649923,545900,613840,555540,673040,646200,663920,608260,696140
2563,FiT,35,นครราชสีมา, 2 ,นครราชสีมา,ชีวมวล,51.7,30733077,27345227,32524967,33806076,33929169,33918530,30317448,20692675,28438602,31337133,26633366,27390221
2563,FiT,35,นครราชสีมา, 2 ,นครราชสีมา,พลังงานแสงอาทิตย์,16,2019880,2082680,1938720,2230580,2219960,2149800,2346120,2102200,2035820,1381080,2167180,2247460
2563,FiT,63,นครศรีธรรมราช, 3 ,นครศรีธรรมราช,ชีวมวล,43.25,25658156,24047493,26467294,25823172,25749760,25012790,24221612,26282302,24692174,20643308,22508637,24624045
2563,FiT,63,นครศรีธรรมราช, 3 ,นครศรีธรรมราช,พลังงานแสงอาทิตย์,1.2,187866,178020,218340,176058,151362,133668,136782,148986,128052,117270,125460,132066
2563,FiT,15,นครสวรรค์, 4 ,นครสวรรค์,ชีวภาพ,0.85,588101,575749,610877,567476,581571,549882,520905,606127,599004,618227,556137,606663
2563,FiT,15,นครสวรรค์, 4 ,นครสวรรค์,ชีวมวล,19,12405985,10173374,8741869,9061185,7067538,7683397,4041215,5948344,5720186,5683466,5785987,7339654
2563,FiT,15,นครสวรรค์, 4 ,นครสวรรค์,พลังงานแสงอาทิตย์,16,1778880,2054520,2202120,2193000,2374320,2200800,2298000,2048160,1964760,1530000,2158440,2129280
2563,FiT,74,นราธิวาส, 3 ,นราธิวาส,ชีวภาพ,0.94,214351,247971,324178,584452,432408,501748,430857,438981,492615,573930,357615,352260
2563,FiT,74,นราธิวาส, 3 ,นราธิวาส,ชีวมวล,13.3,3415680,4071000,3313560,1639680,3927076,4008600,4083069,4473185,4258639,4473691,5660799,6753154
2563,FiT,36,บุรีรัมย์, 2 ,บุรีรัมย์,ชีวมวล,48,19261791,21893856,22934412,17409482,16724096,17403524,19547634,18354704,12977317,6394110,5273834,8976067
2563,FiT,36,บุรีรัมย์, 2 ,บุรีรัมย์,พลังงานแสงอาทิตย์,9,1276500,1243320,1288060,1191360,1177840,1125240,1264860,1117560,1084300,740100,1117540,1151300
2563,FiT,42,ปทุมธานี, 5 ,ปทุมธานี,พลังงานแสงอาทิตย์,19.75,2552130,2479130,2890160,2644500,2659400,2669060,2698280,2469770,2382610,1968470,2552170,2672020
2563,FiT,60,ประจวบคีรีขันธ์, 7 ,ประจวบคีรีขันธ์,ชีวภาพ,2.25,653920,423000,620640,1116440,1066240,812040,875797,776760,570240,452080,401800,368720
2563,FiT,60,ประจวบคีรีขันธ์, 7 ,ประจวบคีรีขันธ์,ชีวมวล,20,9838950,8052320,8269318,11875755,12374417,12524055,9569283,7782318,7166742,7667585,4367710,5653156
2563,FiT,60,ประจวบคีรีขันธ์, 7 ,ประจวบคีรีขันธ์,พลังงานแสงอาทิตย์,79.75,10830980,10113240,12976880,10535940,10247660,8302240,9589320,9044740,8495280,7942700,10423600,10091440
2563,FiT,53,ปราจีนบุรี, 6 ,ปราจีนบุรี,พลังงานแสงอาทิตย์,65,8408260,8210300,8728420,8591300,7904040,7300640,8285040,7495040,7573940,6596520,8789020,9093600
2563,FiT,70,ปัตตานี, 3 ,ปัตตานี,ชีวภาพ,2.8,467325,556110,717480,857250,1022805,1150020,925290,786960,926730,874800,451073,362430
2563,FiT,39,พระนครศรีอยุธยา, 5 ,พระนครศรีอยุธยา,ขยะ,5.5,3462364,2990389,2894545,3415626,2406443,3610049,3715722,2617493,3553254,3480960,3435720,3489867
2563,FiT,39,พระนครศรีอยุธยา, 5 ,พระนครศรีอยุธยา,ชีวมวล,8,5940652,2481037,5216062,5708252,5946122,5753402,5420740,5634062,5708886,5947814,5519943,5924231
2563,FiT,39,พระนครศรีอยุธยา, 5 ,พระนครศรีอยุธยา,พลังงานแสงอาทิตย์,42,5188980,5249940,5915490,5502420,5649450,5614920,5791560,5229720,5062441,4202010,5603250,5781270
2563,FiT,5,พะเยา, 4 ,พะเยา,พลังงานแสงอาทิตย์,5,648540,609180,626100,605640,711300,562920,593040,504420,563640,535680,624000,648240
2563,FiT,71,พัทลุง, 3 ,พัทลุง,ชีวมวล,9.2,4280400,5910344,5627280,6342960,6588480,6380624,6506160,6594511,6188806,6611261,6458411,6585015
2563,FiT,13,พิจิตร, 4 ,พิจิตร,ขยะ,4.88,1473825,1035932,1657720,1643476,1979830,1292802,1770403,1792076,2005190,1897311,3180460,3196117
2563,FiT,13,พิจิตร, 4 ,พิจิตร,ชีวมวล,8,4141479,5242379,5888559,2336884,5918760,5467212,5946696,5931346,5450726,5936921,5756138,5949178
2563,FiT,13,พิจิตร, 4 ,พิจิตร,พลังงานแสงอาทิตย์,45.75,5843240,6093680,5924640,6518040,6902640,5707400,6220560,5530520,5381560,4354840,5944120,6182040
2563,FiT,7,พิษณุโลก, 4 ,พิษณุโลก,ชีวมวล,4.5,3225120,3090058,3282407,2900738,2912992,3103855,3294039,3231587,3211763,2852537,2769421,2988593
2563,FiT,34,มุกดาหาร, 2 ,มุกดาหาร,ชีวมวล,16,10404986,9443335,10510578,7931057,3966170,0,0,0,0,0,10798,3806295
2563,FiT,69,ยะลา, 3 ,ยะลา,ชีวมวล,24.9,8041679,7737330,9651732,8509389,9631264,9109805,6138185,8409887,8683778,7754364,9064662,14372590
2563,FiT,49,ระยอง, 6 ,ระยอง,ขยะ,7,29093,290799,1176309,553625,861257,0,668371,18000,2195400,1077480,2072760,330840
2563,FiT,49,ระยอง, 6 ,ระยอง,พลังงานแสงอาทิตย์,5.95,769800,769620,829980,739320,671040,577620,649080,622320,612720,572580,773400,824760
2563,FiT,58,ราชบุรี, 7 ,ราชบุรี,ขยะ,4,4000,7595,0,0,22800,17710,39760,9680,0,167600,111040,390960
2563,FiT,58,ราชบุรี, 7 ,ราชบุรี,ชีวมวล,22.8,10660840,11987880,10633840,5672774,3495649,0,0,0,0,0,36480,0
2563,FiT,58,ราชบุรี, 7 ,ราชบุรี,พลังงานแสงอาทิตย์,17,2266020,2298360,2551980,2276280,2264640,2076900,2220120,2075940,2074080,1558980,2032080,2182020
2563,FiT,30,ร้อยเอ็ด, 2 ,ร้อยเอ็ด,ชีวมวล,37.12,18628164,22171080,21848498,23128728,21779207,17687131,22896198,24726676,19299961,15973473,18102942,17302243
2563,FiT,45,ลพบุรี, 5 ,ลพบุรี,ชีวมวล,16.3,5330511,3629461,5570951,5136342,3860765,5550683,5614269,5492577,5194468,3645836,5308586,4723078
2563,FiT,45,ลพบุรี, 5 ,ลพบุรี,พลังงานแสงอาทิตย์,24.8,3154680,3259340,3499760,3404440,3256760,3249900,3367080,3115940,3023360,2284620,3205480,3196660
2563,FiT,4,ลำปาง, 4 ,ลำปาง,ชีวมวล,8,5839547,5507651,5895486,5652097,5852725,5655828,5725221,5419546,4037960,5770109,5591003,5827757
2563,FiT,4,ลำปาง, 4 ,ลำปาง,พลังงานแสงอาทิตย์,7,955520,936160,1013040,907520,1030240,911520,919120,722240,812000,753040,952640,1010800
2563,FiT,2,ลำพูน, 4 ,ลำพูน,ชีวมวล,8,5857661,5566785,5867483,5760000,5853309,4817749,5782013,5952000,5760000,5755288,5235427,5908556
2563,FiT,2,ลำพูน, 4 ,ลำพูน,พลังงานแสงอาทิตย์,8,1146600,1082940,1221360,1078740,1143240,933360,1013280,850980,956040,789720,1071960,1144920
2563,FiT,33,ศรีสะเกษ, 2 ,ศรีสะเกษ,ชีวมวล,8,5946094,5133309,5168207,5650497,5879755,5673116,5854712,4030952,4565226,2509063,4490451,5517654
2563,FiT,22,สกลนคร, 2 ,สกลนคร,ชีวมวล,0.99,0,0,0,0,0,0,0,0,0,0,0,0
2563,FiT,73,สงขลา, 3 ,สงขลา,ชีวมวล,44.45,24342875,23381303,24921827,23672261,24788743,23233482,26497899,28008828,24917495,30159214,25360349,28200287
2563,FiT,73,สงขลา, 3 ,สงขลา,พลังงานแสงอาทิตย์,5,760320,725820,828300,686940,689880,563160,610380,578580,589440,557400,469980,533100
2563,FiT,72,สตูล, 3 ,สตูล,ชีวมวล,9.2,6534390,6166529,3609813,6064467,6654525,5051843,6588840,6742233,6515538,5459123,6510720,6665340
2563,FiT,57,สมุทรสงคราม, 7 ,สมุทรสงคราม,พลังงานแสงอาทิตย์,18.9999,2487660,2588040,2931260,2695280,2798620,2463540,2573060,2384720,2449000,1834380,2196820,2447640
2563,FiT,55,สมุทรสาคร, 7 ,สมุทรสาคร,ชีวมวล,8,4255944,5541057,4824120,5717932,5897698,5266337,5162416,5909958,5483161,4588546,4968986,5861124
2563,FiT,55,สมุทรสาคร, 7 ,สมุทรสาคร,พลังงานแสงอาทิตย์,57,7417920,7697800,8734600,7985880,8288960,7482520,7817180,7259380,7267980,5480460,6634400,7235460
2563,FiT,40,สระบุรี, 5 ,สระบุรี,ขยะ,8,4883876,4629848,1991460,4921576,4653683,3801845,2394410,4076007,5031273,5049992,2885700,5025844
2563,FiT,40,สระบุรี, 5 ,สระบุรี,ชีวมวล,1.2,192620,0,0,0,0,0,0,0,0,0,0,0
2563,FiT,40,สระบุรี, 5 ,สระบุรี,พลังงานแสงอาทิตย์,52.3,6215640,6217320,6922940,6727800,6550660,6190140,6340380,6073920,5876800,4658500,6130900,6692740
2563,FiT,52,สระแก้ว, 6 ,สระแก้ว,ชีวมวล,24,13090664,14250705,16940762,15538874,16246702,15285924,13637036,16359305,12883229,11646378,9275965,15475177
2563,FiT,52,สระแก้ว, 6 ,สระแก้ว,พลังงานแสงอาทิตย์,294.6699,38541680,36304969,40295040,38234960,36255000,33990100,37811000,33397600,33476080,26691439,33926961,36589180
2563,FiT,46,สิงห์บุรี, 5 ,สิงห์บุรี,ชีวมวล,8,5911916,5529063,5910720,4601508,5102946,5639032,5886701,5867339,4644599,5752783,5169356,5143794
2563,FiT,46,สิงห์บุรี, 5 ,สิงห์บุรี,พลังงานแสงอาทิตย์,1,95180,107020,119980,120240,119740,110620,121360,104960,99200,73180,107820,112700
2563,FiT,44,สุพรรณบุรี, 5 ,สุพรรณบุรี,ชีวมวล,28,16639269,14439490,13726228,9733478,11835599,8594932,8570023,6912195,7861915,5668080,8740750,11209785
2563,FiT,44,สุพรรณบุรี, 5 ,สุพรรณบุรี,พลังงานแสงอาทิตย์,12,1568780,1682300,1883730,1843240,1942580,1878160,1914580,1610120,1589950,1248000,1706210,1734900
2563,FiT,44,สุพรรณบุรี, 5 ,สุราษฎร์ธานี,ชีวมวล,32.5,17769670,17185997,18474187,18289771,19409836,17692290,18797746,18954841,17297224,17304898,16225597,14994170
2563,FiT,44,สุพรรณบุรี, 5 ,สุราษฎร์ธานี,พลังงานแสงอาทิตย์,10,1363020,1311000,1604340,1300860,1232640,1162440,1140780,1203360,1143300,1024260,1008840,955620
2563,FiT,38,สุรินทร์, 2 ,สุรินทร์,ชีวมวล,8,5751449,4657285,5813574,5484393,5653367,5741478,5935263,5858957,5476919,5552053,5568991,5885558
2563,FiT,12,สุโขทัย, 4 ,สุโขทัย,ชีวมวล,8,5946667,5542701,5952101,5754690,5946804,5759779,5926854,5945260,5754583,3443551,5744912,5945465
2563,FiT,24,หนองคาย, 2 ,หนองคาย,ชีวมวล,8,5803507,5498904,5864336,5034996,5913970,5710907,5803566,5725605,5574677,5912800,5734168,5934000
2563,FiT,24,หนองคาย, 2 ,หนองบัวลําภู,ชีวมวล,32,16080120,16775400,8985520,12252495,14945032,10737346,11061000,5338560,1720,560,5602568,17397875
2563,FiT,24,หนองคาย, 2 ,หนองบัวลําภู,พลังงานแสงอาทิตย์,4,549800,555520,539960,550040,557847,463200,530120,444680,471720,387040,531520,579160
2563,FiT,19,อุดรธานี, 2 ,อุดรธานี,ชีวภาพ,0.9,425600,214160,177580,259640,312000,194340,155880,190120,289920,453540,404880,402520
2563,FiT,19,อุดรธานี, 2 ,อุดรธานี,ชีวมวล,22,10494338,11739939,12289830,5530868,4396284,5727800,5832276,5798467,5723003,6131775,5285109,10504783
2563,FiT,19,อุดรธานี, 2 ,อุดรธานี,พลังงานแสงอาทิตย์,5,710640,732360,726780,787680,815700,747780,702240,495960,618960,535860,737220,775260
2563,FiT,14,อุตรดิตถ์, 4 ,อุตรดิตถ์,ชีวมวล,4.61,339840,335640,2015040,2090160,1205160,0,244080,1629120,2297160,2257800,2190240,1744920
2563,FiT,18,อุทัยธานี, 4 ,อุทัยธานี,ชีวมวล,31,19440191,12419635,17523386,15468270,16721496,14828893,11946148,10252250,9270096,9609300,10103903,14759388
2563,FiT,27,อุบลราชธานี, 2 ,อุบลราชธานี,ชีวภาพ,0.95,191180,426880,480900,522280,255940,403180,161900,95660,356100,536764,311246,424700
2563,FiT,27,อุบลราชธานี, 2 ,อุบลราชธานี,ชีวมวล,23,13589877,11924714,11959327,11772597,9646118,10824736,11100681,11928972,10241963,10458062,11151504,11248578
2563,FiT,41,อ่างทอง, 5 ,อ่างทอง,พลังงานแสงอาทิตย์,9,1122030,1194090,1331670,1249320,1293000,1196790,1245870,1143900,1112070,900330,1215180,1254570
2563,FiT,3,เชียงราย, 4 ,เชียงราย,ชีวมวล,0.13,0,0,0,0,0,0,0,0,0,0,0,0
2563,FiT,1,เชียงใหม่, 4 ,เชียงใหม่,ชีวภาพ,1,732597,644156,721286,683110,576697,639392,603401,473592,591292,642404,644099,731630
2563,FiT,1,เชียงใหม่, 4 ,เชียงใหม่,พลังงานแสงอาทิตย์,5,714120,681960,792180,656220,718380,643860,679860,525180,623640,451260,657120,682020
2563,FiT,59,เพชรบุรี, 7 ,เพชรบุรี,พลังงานแสงอาทิตย์,203.95,26907024,27234892,31069710,27191754,26628567,23131238,24884230,23188752,23784242,19329650,25078026,25412604
2563,FiT,16,เพชรบูรณ์, 4 ,เพชรบูรณ์,ชีวมวล,16,11267041,10599610,9965133,10019488,7197861,4617930,3337680,5447598,7511466,2305299,1220711,5728990
2563,FiT,16,เพชรบูรณ์, 4 ,เพชรบูรณ์,พลังงานแสงอาทิตย์,12,1505310,1507620,1575120,1566270,1568280,1387830,1492650,1309080,1300890,1058280,1526940,1649280
2563,FiT,9,แพร่, 4 ,แพร่,ชีวมวล,16.16,10541012,8813940,8861243,9629378,10872654,9256836,10389618,9181792,9429869,9953491,11020602,9281435
